Dion Waiters;Cavaliers;70;24;192.0;208.0;2062:4;43.47826086956522;36.94779116465863;68.83116883116884;31.0;161.0;62.0;17.0;154.0;151.0;1111.0;805.0;1290.1;50.9333969045698;48.129423660262894;5.239875260201957;3.313675991517509;5.9002619020291265;18.082529777869773;1.539470404285967;1.4101001346671134;11.586265009479671;21.60564690587554;3;G;6-4;225;DEC 10, 1991;22;1;Syracuse;1.0;0.03595724003887256;0.010362694300518097;0.4277456647398844
Dionte Christmas;Suns;31;0;38.0;8.0;197:52;35.483870967741936;29.03225806451613;75.0;13.0;25.0;2.0;3.0;6.0;19.0;71.0;70.0;97.8;48.92502756339581;42.74193548387097;10.791603981549017;13.933642087570444;9.65899014302414;5.929766070148008;0.5092381532827006;2.3288898455958202;9.334163036714374;14.119653275027504;25;G;6-5;205;SEP 15, 1986;27;R;Temple;0.0;0.27719298245614016;-0.25714285714285706;-0.5542857142857144
Dirk Nowitzki;Mavericks;80;80;498.0;216.0;2628:7;49.72505891594658;39.81762917933131;89.8936170212766;40.0;458.0;73.0;45.0;117.0;165.0;1735.0;1772.0;2265.0;60.30838964433691;54.870384917517676;10.935505201119755;3.3716318222499195;13.600172834288863;14.194178546842739;1.414968446892031;2.8054703186513277;7.2172325305961325;21.429016819186103;41;F;7-0;245;JUN 19, 1978;36;15;Wurzburg, Germany;6.0;0.025246305418719223;0.03960396039603953;-0.20718816067653276
DJ White;Hornets;2;0;2.0;0.0;10:11;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;2.0;2.6;0.0;0.0;11.426474234984873;0.0;14.615257742422513;0.0;4.953273358805739;0.0;0.0;3.5827155837118125;8;F;6-9;250;AUG 31, 1986;27;5;Indiana;0.0;0.0;0.0;0.0
Donald Sloan;Pacers;48;1;44.0;50.0;392:14;37.60683760683761;23.809523809523807;60.0;4.0;40.0;10.0;1.0;22.0;19.0;110.0;112.0;171.4;43.72019077901431;41.88034188034188;6.334828875036035;2.417330883852134;7.559992339460342;20.054481718697165;1.3216870707535247;0.43641263356320104;14.816810344827589;14.02747439522509;15;G;6-3;205;JAN 15, 1988;26;2;Texas A&M;0.0;-0.8407407407407408;-0.451063829787234;-0.3707317073170732
Donatas Motiejunas;Rockets;62;3;225.0;34.0;952:12;44.25675675675676;25.0;60.416666666666664;60.0;165.0;20.0;21.0;49.0;132.0;341.0;389.0;502.0;50.40799432355724;47.80405405405405;13.044775018881491;13.161376359832389;13.002885124189648;5.478322554683269;1.0365837600317596;3.446437738530822;12.524281770780082;14.850338783267611;20;F-C;7-0;222;SEP 20, 1990;23;1;Kaunas, Lithuania;3.0;-0.6909638554216868;-0.2874999999999999;-0.6339449541284404
Dorell Wright;Trail Blazers;68;13;191.0;64.0;984:32;37.37373737373738;34.15841584158416;75.36231884057972;29.0;162.0;23.0;16.0;39.0;62.0;343.0;395.0;538.9000000000001;52.388807429130004;48.98989898989899;10.460743783881373;5.978315089360753;12.08245171326322;9.352258482205468;1.1764284048101057;2.3561936352677275;14.734774066797643;13.051999087544905;1;F;6-9;205;DEC 02, 1985;28;9;South Kent Prep (CT);0.0;-0.21981424148606818;-0.15999999999999992;-0.73048128342246
Doron Lamb;Magic;53;0;49.0;43.0;695:6;39.375;40.0;80.55555555555556;8.0;41.0;11.0;1.0;27.0;54.0;191.0;164.0;232.89999999999998;54.31073703366697;50.625;4.065058858991187;2.8236814188040493;4.4464856344442;9.22592068993148;0.8081440582704997;0.23065382587688443;16.129032258064516;10.67169174027926;1;G;6-4;200;NOV 06, 1991;22;1;Kentucky;0.0;-0.7419354838709677;-0.7714285714285715;-0.5914893617021276
Draymond Green;Warriors;82;12;409.0;152.0;1796:33;40.74074074074074;33.33333333333333;66.66666666666666;86.0;323.0;102.0;72.0;91.0;231.0;511.0;842.0;951.6999999999998;49.79342064234487;46.73202614379085;12.429915434669589;10.70201455374126;12.988257176521472;11.885732492180567;2.8126350582022854;6.487645538302153;15.50361183044841;11.789539459079315;23;F;6-7;230;MAR 04, 1990;24;1;Michigan State;4.0;-0.2078189300411523;-0.14444444444444438;0.13175853018372685
Drew Gooden;Wizards;22;0;114.0;15.0;395:8;53.14685314685315;41.17647058823529;88.88888888888889;37.0;77.0;10.0;7.0;17.0;53.0;183.0;242.0;304.40000000000003;59.07799586776859;55.59440559440559;17.05304437991144;21.945262916173032;15.403048903105871;6.188446871450341;1.311977935481167;2.964649327231315;8.255633255633255;15.801779263798258;90;F;6-10;250;SEP 24, 1981;32;11;Kansas;1.0;-0.6518072289156627;-0.15000000000000008;-0.4448979591836734
Dwight Buycks;Raptors;14;0;23.0;10.0;144:22;31.25;29.411764705882355;88.88888888888889;4.0;19.0;8.0;0.0;10.0;11.0;43.0;40.0;67.5;41.3779830638953;36.45833333333333;9.215811841529858;6.277880780681036;10.223006886308328;11.034060619624729;2.8402832823095183;0.0;16.097875080489374;15.487066857734138;13;G;6-3;190;MAR 06, 1989;25;R;Marquette;0.0;0.425;3.2;-0.03999999999999999
Dwight Howard;Rockets;71;71;863.0;130.0;2391:32;59.12500000000001;28.57142857142857;54.70219435736677;230.0;633.0;60.0;128.0;229.0;240.0;1297.0;1633.0;1705.0;60.00629210156192;59.25;20.143748759084886;19.860416213959617;20.248710157189763;9.35454419616358;1.2527334954961686;8.443428714344305;16.666666666666664;20.326084592204936;12;C-F;6-11;265;DEC 08, 1985;28;9;SW Atlanta Christian Academy (GA);47.0;-0.3035714285714286;-0.01818181818181812;0.0039900249376557395
Dwyane Wade;Heat;54;53;241.0;252.0;1774:42;54.533508541392905;28.125;73.25581395348837;60.0;181.0;79.0;29.0;161.0;106.0;1028.0;1053.0;1302.8;58.77509948314504;55.124835742444155;8.502213067752525;9.023854819982892;8.34235246147846;25.177055011166388;2.3172017316594142;2.863541514343874;13.144573985173574;22.702104358111132;3;G;6-4;220;JAN 17, 1982;32;10;Marquette;4.0;0.09124324324324336;-0.0626086956521739;-0.11312217194570143
E'Twaun Moore;Magic;79;3;134.0;109.0;1500:20;42.951541850220266;35.40372670807454;76.47058823529412;29.0;105.0;60.0;13.0;55.0;106.0;499.0;485.0;707.4999999999999;51.55810877831046;49.22907488986784;5.071283334992486;4.714634478932449;5.179498777877462;11.630353945373999;2.0396443494883014;1.4003436548634838;10.040893822111874;13.129522563504569;55;G;6-4;191;FEB 25, 1989;25;2;Purdue;0.0;-0.3497907949790795;-0.5811320754716981;-0.3062500000000001
Earl Watson;Trail Blazers;24;0;15.0;28.0;160:35;27.27272727272727;28.57142857142857;100.0;5.0;10.0;5.0;1.0;17.0;33.0;12.0;36.0;21.799999999999997;47.02194357366771;36.36363636363637;4.99200494732086;6.479430881864307;4.478015625005039;21.31729066358215;1.562010590003563;0.9645417858946598;65.78947368421053;6.436625232797849;17;G;6-1;199;JUN 12, 1979;35;12;UCLA;0.0;-0.2399999999999999;-0.17391304347826086;-0.41538461538461535
Ed Davis;Grizzlies;63;4;260.0;27.0;956:4;53.44827586206896;0.0;52.80898876404494;92.0;168.0;17.0;43.0;40.0;114.0;357.0;487.0;586.9999999999999;54.22894640904119;53.44827586206896;16.024393456402315;21.381093562075353;14.09112708528217;4.473916528343614;0.9420922869611171;7.734955918336153;8.741258741258742;14.138006143083464;32;F;6-10;225;JUN 05, 1989;25;3;North Carolina;4.0;0.7587096774193548;-0.0719999999999999;-0.18847736625514397
Ekpe Udoh;Bucks;42;14;148.0;31.0;803:48;39.86013986013986;0.0;63.829787234042556;61.0;87.0;15.0;44.0;38.0;96.0;144.0;241.0;259.79999999999995;43.988269794721404;39.86013986013986;10.470362590738276;15.465262199109342;8.537101524121256;6.023948353859936;0.9806935448062011;8.910017644246048;15.578878320760905;9.236989725862841;5;F-C;6-10;245;MAY 20, 1987;27;3;Baylor;1.0;-0.32727272727272727;0.423076923076923;0.5770491803278689
Elliot Williams;76ers;67;2;130.0;72.0;1157:9;41.54302670623146;29.599999999999998;73.10924369747899;30.0;100.0;35.0;3.0;68.0;126.0;404.0;347.0;472.9;51.88000821861516;47.032640949554896;6.061668677080665;5.273457709806766;6.346235623153146;9.501087790334012;1.4633523850801435;0.3996036276996431;15.877463341739052;13.503483618839788;25;G;6-5;180;JUN 20, 1989;25;3;Memphis;0.0;-0.18205804749340374;-0.2705882352941176;-0.29430894308943095
Elton Brand;Hawks;73;15;361.0;74.0;1413:37;53.915662650602414;0.0;64.8936170212766;97.0;264.0;40.0;88.0;60.0;192.0;419.0;736.0;766.4000000000001;56.11206342404114;53.915662650602414;14.815459644924955;17.029342580477763;14.140037732383423;8.141372184874756;1.430831772220077;9.811927329259959;11.192359349350841;11.254272636966995;42;F;6-9;254;MAR 11, 1979;35;14;Duke;3.0;-0.3895261845386534;-0.4253521126760564;-0.4104046242774566
Emeka Okafor;Unknow;0;0;0.0;0.0;0:0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50;C;6-10;255;SEP 28, 1982;31;9;Connecticut;0.0;0.0;0.0;0.0
Enes Kanter;Jazz;80;37;598.0;75.0;2137:57;49.12075029308324;0.0;73.0392156862745;222.0;376.0;28.0;42.0;144.0;230.0;987.0;1097.0;1521.0999999999997;52.346302346302345;49.12075029308324;16.12899862086564;23.63878424675198;13.581493514996588;6.3882751865451475;0.6880288739338928;3.0494751295633193;10.500831315812501;18.76986966447646;0;C;6-11;247;MAY 20, 1992;22;2;Kentucky;24.0;-0.4157894736842105;0.07142857142857141;-0.2355008787346222
Eric Bledsoe;Suns;43;40;202.0;235.0;1416:28;47.66187050359712;35.714285714285715;77.21518987341773;27.0;175.0;69.0;14.0;143.0;99.0;763.0;795.0;945.2;57.77851820439813;52.15827338129496;7.9445097117705155;4.08266990999387;9.30205601763523;27.09425084353021;2.4247183434715875;1.5634281306704352;17.794037131053706;20.330141398691172;2;G;6-1;195;DEC 09, 1989;24;3;Kentucky;4.0;-0.17151162790697672;-0.2542056074766355;-0.07111111111111096
Eric Gordon;Pelicans;64;64;164.0;207.0;2047:17;43.788437884378844;39.29961089494164;78.47533632286996;30.0;134.0;72.0;12.0;133.0;114.0;988.0;805.0;1169.4000000000003;54.218983229431906;50.0;4.640139386328439;3.1290927828402335;5.202606091174433;16.679768552592574;1.8185013336496345;0.962490993001096;12.706358911647813;18.71014734558305;10;G;6-4;215;DEC 25, 1988;25;5;Indiana;0.0;-0.25059203444564043;-0.20927835051546392;-0.23376623376623382
Erik Murphy;Bulls;24;0;8.0;2.0;62:11;23.076923076923077;0.0;0.0;2.0;6.0;0.0;4.0;2.0;7.0;6.0;8.0;12.599999999999998;23.076923076923077;23.076923076923077;7.212140538827382;6.786148721286754;7.366276743186019;4.693611048318705;0.0;10.739817976297298;11.286681715575622;8.899518028050464;33;F;6-10;230;OCT 26, 1990;23;R;Florida;0.0;0.9000000000000002;-1.0;-1.0
Ersan Ilyasova;Bucks;55;47;342.0;72.0;1473:29;40.932642487046635;28.24427480916031;82.3076923076923;107.0;235.0;46.0;8.0;61.0;134.0;618.0;660.0;979.1999999999998;48.56963219113486;44.12780656303973;13.23409574513576;14.716851212651605;12.653618388844205;8.448678212025436;1.62794234361266;0.8915143570352289;7.9868021367969;17.225142732362507;7;F;6-10;235;MAY 15, 1987;27;5;Eskisehir, Turkey;8.0;-0.3448275862068966;-0.25373134328358216;-0.07348242811501597
Evan Fournier;Nuggets;76;4;202.0;112.0;1503:30;41.911764705882355;37.552742616033754;75.60975609756098;34.0;168.0;34.0;7.0;100.0;179.0;638.0;547.0;787.4999999999999;53.33377917474754;50.091911764705884;7.219320192642281;4.589231221333048;8.166509058008037;11.45304007257309;1.093945517553823;0.6952463547821761;15.471254409307505;16.033073529821635;94;G;6-6;200;OCT 29, 1992;21;1;France;0.0;-0.7277955271565495;-0.7418181818181817;-0.858
Evan Turner;76ers;81;56;406.0;262.0;2451:45;42.590775269872424;32.25806451612903;81.29770992366412;62.0;344.0;67.0;7.0;188.0;194.0;1131.0;1051.0;1517.2;49.85541488873999;45.0441609421001;8.997489988809164;5.346962081429366;10.259981256516285;18.2320697309196;1.353236606207566;0.4577071244800981;12.530326055080113;18.906348701265024;12;F-G;6-7;220;OCT 27, 1988;25;3;Ohio State;8.0;0.04877126654064273;0.4627615062761505;0.21276595744680843
Festus Ezeli;Unknow;0;0;0.0;0.0;0:0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31;C;6-11;255;OCT 21, 1989;24;1;Vanderbilt;0.0;0.0;0.0;0.0
Francisco Garcia;Rockets;55;4;122.0;63.0;1083:15;40.136054421768705;35.751295336787564;52.63157894736842;21.0;101.0;27.0;33.0;30.0;120.0;315.0;345.0;468.79999999999995;52.09022357454689;51.87074829931972;6.177941525651806;4.093516724700551;6.909472041645605;8.68125829502656;1.224042807818789;4.788256090873675;11.522507297587953;11.299905424827976;32;G-F;6-7;195;DEC 31, 1980;33;8;Louisville;0.0;-0.393939393939394;-0.5;-0.7478991596638654
Gal Mekel;Mavericks;31;1;27.0;63.0;291:43;34.883720930232556;25.0;66.66666666666666;5.0;22.0;4.0;1.0;31.0;31.0;73.0;77.0;108.69999999999999;39.98685363716039;37.7906976744186;5.297061602626362;3.917722070554857;5.757785068700529;30.635186306371153;0.6898081386039713;0.5556507773270614;22.990210619994066;15.00141634438211;33;G;6-3;191;MAR 04, 1988;26;R;Wichita State;0.0;-0.8535211267605635;-0.8295081967213115;-0.584
Garrett Temple;Wizards;75;0;67.0;72.0;637:19;36.17021276595745;20.689655172413794;70.73170731707317;21.0;46.0;35.0;10.0;42.0;72.0;137.0;177.0;213.90000000000003;43.070925553319924;38.297872340425535;6.081859681268079;7.6613970110448335;5.558675382403969;15.842158614622532;2.8133886240738226;2.5903807160843293;19.440844288094798;11.350244610323914;17;G;6-6;195;MAY 08, 1986;28;3;Louisiana State;0.0;0.2222222222222223;1.0;1.456140350877193
Gary Neal;Bucks;52;3;90.0;83.0;1113:31;40.976645435244166;37.77777777777778;89.52380952380953;10.0;80.0;18.0;0.0;64.0;65.0;548.0;386.0;627.4000000000001;52.977571539056456;48.19532908704883;4.644665520938824;2.113927548538087;5.462041989105648;13.205020466757919;0.8432816180963433;0.0;11.383039271485487;19.277088267236696;12;G;6-4;210;OCT 03, 1984;29;3;Towson University;0.0;-0.21976284584980232;-0.8853658536585366;0.04444444444444451
George Hill;Pacers;76;76;283.0;265.0;2433:42;44.15584415584416;36.53846153846153;80.68181818181817;53.0;230.0;75.0;23.0;92.0;158.0;781.0;957.0;1162.4999999999998;56.313451776649735;51.86688311688312;6.541941406761717;5.100960048830445;6.997447423419039;17.222833426735352;1.5892666021200652;1.6183638905517235;12.7948375611927;11.985586453044833;3;G;6-3;188;MAY 04, 1986;28;5;IUPUI;0.0;0.2459610027855153;-0.20796812749003993;-0.0354716981132075
Gerald Green;Suns;82;48;275.0;122.0;2329:52;44.53280318091451;40.0;84.78260869565217;48.0;227.0;70.0;42.0;145.0;220.0;1295.0;1066.0;1515.8;58.480852601156066;54.67196819085487;6.623376468737198;4.390486022136263;7.4214830598299555;8.576595984582578;1.4969925834835627;2.7800413541805433;13.3808275811155;19.17773596615106;14;G-F;6-8;210;JAN 26, 1986;28;6;Gulf Shores Aca. (TX);0.0;0.0275123558484349;-0.06260869565217393;-0.29733840304182513
Gerald Henderson;Hornets;77;77;310.0;199.0;2460:36;43.333333333333336;34.78260869565217;76.05177993527508;31.0;279.0;51.0;32.0;113.0;159.0;1081.0;959.0;1332.4;50.70546737213404;45.483870967741936;7.094896506266268;3.2303905065885417;8.182534286653963;13.953525996308363;1.0713910037106407;2.2074303608044876;8.450493568650911;17.93758513815441;9;G;6-5;215;DEC 09, 1987;26;4;Duke;0.0;0.07355864811133207;0.17391304347826095;-0.006896551724137907
Gerald Wallace;Celtics;58;16;212.0;143.0;1416:14;50.43478260869565;29.6875;46.53465346534654;36.0;176.0;73.0;14.0;97.0;79.0;298.0;475.0;523.0;54.29237720448914;54.565217391304344;8.376782496891408;5.379061409232986;9.454522920659494;14.991014249992169;2.6403211621602627;1.5682979573247227;26.633717737506867;9.34190028868416;45;F;6-7;220;JUL 23, 1982;31;12;Alabama;1.0;-0.19638989169675086;0.06000000000000008;-0.25050505050505056
Giannis Antetokounmpo;Bucks;77;23;339.0;150.0;1892:8;41.38755980861244;34.74576271186441;68.0;78.0;261.0;59.0;61.0;122.0;171.0;523.0;701.0;770.4;51.6798418972332;46.291866028708135;10.229730443668592;8.414341748436124;10.934769555600585;12.140492514666747;1.6260720109762719;5.202148494736932;20.134671243728548;12.133054698975428;34;G-F;6-9;205;DEC 06, 1994;19;R;Greece;2.0;0.6579957356076759;0.13956834532374107;0.8719999999999998
Gigi Datome;Pistons;34;0;46.0;11.0;237:33;35.051546391752574;17.94871794871795;80.0;14.0;32.0;6.0;1.0;11.0;20.0;83.0;71.0;135.1;40.92702169625247;38.659793814432994;10.691113909309692;11.369129870050166;10.419264855856403;7.2358561925887495;1.2676102813250307;0.6343677529390873;9.849570200573066;16.541797137909096;13;F;6-8;215;NOV 27, 1987;26;R;Italy;0.0;1.6456140350877193;1.175;0.8228571428571431
Glen Davis;Magic;68;44;346.0;77.0;1647:18;45.90443686006826;37.5;70.1492537313433;105.0;241.0;58.0;29.0;74.0;156.0;635.0;714.0;996.3;49.22785909203672;46.160409556313994;11.721074997667587;14.918470399056302;10.720058023959073;7.6386322853636655;1.7857265733544163;2.8935316092290657;8.133298162314254;15.929080835315968;0;F-C;6-9;289;JAN 01, 1986;28;6;Louisiana State;5.0;0.5610619469026549;0.8805970149253731;0.24000000000000005
Glen Rice Jr;Unknow;0;0;0.0;0.0;0:0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14;G-F;6-6;206;JAN 01, 1991;23;R;Georgia Tech;0.0;0.0;0.0;0.0
Goran Dragic;Suns;76;75;245.0;447.0;2668:0;50.503202195791395;40.802675585284284;75.96153846153845;69.0;176.0;104.0;22.0;213.0;206.0;1542.0;1506.0;1825.6999999999998;60.421303407416694;56.084172003659646;5.155151160052158;5.4226555869174735;5.057342404561636;28.111487718263255;1.9456218040016804;1.2712532622577597;14.315285768052044;19.913258288587656;1;G;6-3;190;MAY 06, 1986;28;5;Ljubljana, Slovenia;7.0;-0.22298221614227087;-0.05107398568019094;-0.1393939393939395
Gordon Hayward;Jazz;77;77;391.0;399.0;2794:37;41.16504854368932;30.357142857142854;81.62729658792651;62.0;329.0;110.0;39.0;212.0;154.0;1244.0;1295.0;1650.4;51.93547309709095;45.29126213592233;8.051118350671423;4.956714300379491;9.124594776639448;24.17195070910508;2.0728576280076263;2.181502538687142;14.980214810627473;18.59282859270392;20;G-F;6-8;220;MAR 23, 1990;24;3;Butler;9.0;-0.14139693356047708;0.2983606557377049;0.28356545961002805
Gorgui Dieng;Timberwolves;60;15;300.0;39.0;817:49;49.77973568281938;100.0;63.44086021505376;103.0;197.0;30.0;50.0;54.0;108.0;286.0;503.0;553.8;53.3741415347865;50.0;19.93210424959594;25.8408218722189;17.803638442723084;7.160720300650622;1.8021790361998167;9.17083345784518;14.21501526797936;13.702253253750458;5;C;6-11;238;JAN 18, 1990;24;R;Louisville;9.0;-0.7642857142857142;-1.0;-0.7755102040816326
Grant Jerrett;Unknow;0;0;0.0;0.0;0:0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;F;6-10;232;JUL 08, 1993;20;R;Arizona;0.0;0.0;0.0;0.0
Greg Monroe;Pistons;82;82;760.0;171.0;2689:30;49.6551724137931;0.0;65.66757493188011;256.0;504.0;91.0;47.0;166.0;205.0;1249.0;1515.0;1968.3999999999996;53.08207534339725;49.6551724137931;15.427839778808114;17.85472818343338;14.431478547475685;10.305749534210221;1.7057267338785056;2.7379551697501032;10.205336284273946;17.31942241894493;10;F-C;6-11;250;JUN 04, 1990;24;3;Georgetown;35.0;-0.181956155143339;-0.44;-0.030769230769230847
Greg Oden;Heat;23;6;54.0;1.0;212:7;55.10204081632652;0.0;56.52173913043478;23.0;31.0;7.0;13.0;12.0;52.0;67.0;98.0;95.8;56.664411366711775;55.10204081632652;15.651514197536967;26.31697352120353;12.03329850680308;0.7133892877279444;1.7484602026739424;10.37619803099124;14.534883720930234;12.982387414347466;20;C;7-0;273;JAN 22, 1988;26;2;Ohio State;0.0;0.425;-1.0;0.25999999999999984
Greg Smith;Rockets;11;0;27.0;0.0;100:17;64.28571428571429;0.0;40.0;11.0;16.0;1.0;2.0;5.0;17.0;38.0;50.0;61.10000000000001;62.913907284768214;64.28571428571429;15.468880970728025;23.93249429646305;12.44348300200147;0.0;0.4909111368833532;3.061132991408065;11.032656663724625;13.416333852020406;9;F-C;6-10;250;JAN 08, 1991;23;2;Fresno State;0.0;0.07999999999999997;0.0;0.11428571428571425
Greivis Vasquez;Raptors;79;23;172.0;322.0;1765:59;41.96018376722817;37.5;87.96296296296296;20.0;152.0;30.0;5.0;124.0;140.0;751.0;764.0;1035.2;53.60303774339062;50.22970903522205;5.650975759008265;2.5390550609949805;6.73750646702804;30.3891243833534;0.881649780858024;0.47733116620247046;15.97279472382523;17.239418667063834;21;G;6-6;211;JAN 16, 1987;27;3;Maryland;1.0;-0.2330532212885154;-0.27687296416938106;-0.08641975308641969
Gustavo Ayon;Hawks;26;14;125.0;28.0;429:15;50.98039215686274;0.0;40.0;42.0;83.0;25.0;10.0;29.0;47.0;112.0;209.0;252.59999999999997;50.54151624548736;50.98039215686274;16.68986140205874;23.85485771559372;14.487873255671573;10.16103941419066;2.936009142948284;3.59599958552333;16.488514896520357;11.936622483591023;14;F-C;6-10;250;APR 01, 1985;29;2;Tepic, Mexico;1.0;-0.7622641509433962;-0.29999999999999993;-0.1519230769230769
Harrison Barnes;Warriors;78;24;311.0;116.0;2203:47;39.91163475699558;34.73684210526316;71.8232044198895;66.0;245.0;65.0;20.0;84.0;158.0;738.0;707.0;1035.7;48.63967099019298;44.77172312223859;7.7165884769208635;6.711842462955134;8.040849168281209;7.623242356808062;1.466722126439995;1.463706644342974;9.635679544828852;13.413757084433179;40;F;6-8;210;MAY 30, 1992;22;1;North Carolina;1.0;-0.1854077253218884;-0.20363636363636367;-0.2081355932203389
Hasheem Thabeet;Thunder;23;0;40.0;1.0;192:23;56.52173913043478;0.0;20.0;9.0;31.0;4.0;9.0;14.0;47.0;27.0;53.0;42.60000000000001;53.57142857142857;56.52173913043478;11.849094751747765;10.397046366839199;12.349835694435656;0.6936420740348971;1.0408387300029136;8.50512481484059;29.711375212224112;7.42624474812123;34;C;7-3;263;FEB 16, 1987;27;4;Connecticut;0.0;0.028571428571428466;0.0;0.3655172413793104
Hedo Turkoglu;Clippers;38;0;89.0;33.0;391:54;38.53211009174312;44.0;50.0;11.0;78.0;19.0;10.0;16.0;50.0;115.0;174.0;215.10000000000002;49.17892576120424;48.62385321100918;12.679506408194152;5.720462265912664;15.305284025117395;11.613801893558117;2.4263295579103104;4.079207814510265;13.012361743656472;12.333037098927251;8;F;6-10;220;MAR 19, 1979;35;13;Istanbul, Turkey;0.0;1.8875000000000002;-0.5741935483870968;0.33783783783783794
Henry Sims;Cavaliers;46;25;237.0;52.0;875:3;47.44525547445255;0.0;74.3801652892562;104.0;133.0;28.0;20.0;41.0;116.0;350.0;471.0;560.5;53.47756997922014;47.44525547445255;15.247630215003444;25.78637037734164;11.554907794671958;9.841950960631781;1.6149453342806719;3.694737566006697;9.43483063328424;14.911147383041076;35;C;6-10;248;MAR 27, 1990;24;1;Georgetown;4.0;-0.8569767441860465;-1.0;-0.7135371179039302
Hilton Armstrong;Warriors;15;1;47.0;5.0;96:36;47.368421052631575;0.0;43.75;19.0;28.0;4.0;4.0;6.0;11.0;25.0;60.0;65.5;48.003072196620586;47.368421052631575;25.451154550533435;40.283129218280294;20.36344230985283;6.672026226505453;2.01376946017032;6.656659000243306;17.985611510791365;11.034896845158292;57;F-C;6-11;235;NOV 23, 1984;29;5;Connecticut;1.0;-0.6190476190476191;-0.5;-0.4594594594594595
Hollis Thompson;76ers;77;41;245.0;73.0;1736:45;45.96774193548387;40.119760479041915;71.23287671232876;73.0;172.0;53.0;12.0;60.0;144.0;461.0;562.0;730.6;57.037513609818866;54.97311827956989;7.611627310869361;8.643830098747236;7.244463838882092;6.129772376645399;1.476305813469909;1.0765504256697684;13.996454231594663;9.097144394592041;31;G-F;6-8;206;APR 03, 1991;23;R;Georgetown;0.0;-0.20915331807780327;0.2895522388059701;0.28
Ian Clark;Jazz;23;0;19.0;15.0;171:36;38.80597014925373;35.483870967741936;71.42857142857143;3.0;16.0;8.0;2.0;14.0;24.0;68.0;55.0;87.79999999999998;48.51598173515982;47.01492537313433;6.3590099698333775;3.901063725007387;7.210892315494827;15.461938321225077;2.4002323598116333;1.8077656609125141;17.61449421238047;17.91565719380717;21;G;6-3;173;MAR 07, 1991;23;R;Belmont University;0.0;0.39591836734693864;0.3090909090909091;-0.5764705882352941
Ian Mahinmi;Pacers;77;1;257.0;24.0;1247:49;48.148148148148145;0.0;62.06896551724138;107.0;150.0;41.0;72.0;58.0;207.0;272.0;455.0;401.7;53.79746835443038;48.148148148148145;11.619442145427534;20.307703079046654;8.90251840106889;2.875358516407656;1.695011234706221;9.876867831975547;17.62061003767165;9.257556320180166;28;C;6-11;250;NOV 05, 1986;27;5;Rouen, France;0.0;0.5869387755102042;3.8;0.28135593220338995
Iman Shumpert;Knicks;74;58;308.0;129.0;1960:42;37.8099173553719;33.33333333333333;74.64788732394366;81.0;227.0;92.0;13.0;79.0;208.0;495.0;639.0;871.8;48.03586678052946;45.66115702479338;9.194178190887834;9.399200987298505;9.123168751142687;9.838991945210434;2.497614686009915;1.196749150966397;14.417110738010072;11.218266101464215;21;G-F;6-5;220;JUN 26, 1990;24;2;Georgia Tech;0.0;-0.26595744680851063;-0.32682926829268294;0.27234042553191484
Isaiah Canaan;Rockets;22;0;24.0;22.0;252:14;35.63218390804598;32.72727272727273;72.41379310344827;7.0;17.0;8.0;4.0;21.0;25.0;101.0;74.0;109.10000000000002;50.6214915797915;45.97701149425287;5.219966028402049;6.046192684163838;4.941892509842276;12.614665264436717;1.5391508352146803;2.4349769172526683;23.006134969325153;17.118271757806134;1;G;6-0;188;MAY 02, 1991;23;R;Murray State;0.0;-0.5415730337078651;1.833333333333333;-0.10526315789473686
Isaiah Thomas;Kings;72;54;210.0;454.0;2497:18;45.25547445255474;34.89010989010989;85.01228501228502;47.0;163.0;93.0;8.0;213.0;185.0;1465.0;1356.0;1706.7;57.44737585092701;51.049270072992705;4.744947139219842;4.108212782976142;4.966921548065332;32.029668856576535;1.8762220443035775;0.5240425183991452;14.923909083265604;21.52435529600759;22;G;5-9;185;FEB 07, 1989;25;2;Washington;7.0;0.08782287822878226;0.43804878048780493;0.5680851063829788
Ish Smith;Suns;70;1;129.0;179.0;1006:31;42.34875444839858;4.3478260869565215;56.41025641025641;31.0;98.0;49.0;13.0;65.0;66.0;261.0;387.0;498.79999999999995;43.768446471693046;42.52669039145908;7.205730810142609;6.663367440130534;7.396162243232602;26.07412274144752;2.4218246913131627;1.975139098262818;14.553107648217805;12.848885635948118;3;G;6-0;175;JUL 05, 1988;25;3;Wake Forest;0.0;-0.2631578947368421;-0.47093023255813954;-0.25409836065573776
