MEM;82;3122.0;6723.0;405.0;1147.0;1235.0;1666.0;950.0;2526.0;3476.0;1792.0;631.0;375.0;1060.0;1568.0;7884.0;0.46437602260895433;0.35309503051438534;0.741296518607443;0.6097560975609756;7431.915985684461;106.08300760108638;104.18421223673108;0.2833283626603042;0.7574212893553224;8.477142220680504;24.112220905777114;Grizzlies;Memphis;W;Southwest;FedEx Forum;1995
MIA;82;3138.0;6256.0;664.0;1823.0;1426.0;1878.0;623.0;2394.0;3017.0;1843.0;731.0;367.0;1163.0;1591.0;8366.0;0.5015984654731458;0.3642347778387274;0.759318423855165;0.6585365853658537;7567.446082949308;110.55248902070099;105.58847444210289;0.20506912442396313;0.7303233679072605;9.689326489728497;24.354319539224466;Heat;Miami;E;Southeast;AmericanAirlines Arena;1988
MIL;82;2950.0;6729.0;548.0;1552.0;1374.0;1838.0;970.0;2399.0;3369.0;1759.0;540.0;403.0;1172.0;1709.0;7822.0;0.43840095110714816;0.35309278350515466;0.7475516866158868;0.18292682926829268;7620.500257486706;102.64417998431708;111.46093515047298;0.2714805485586342;0.7139880952380953;7.091894071079935;23.08247412329503;Bucks;Milwaukee;E;Central;BMO Harris Bradley Center;1968
MIN;82;3183.0;7161.0;599.0;1754.0;1779.0;2285.0;1023.0;2643.0;3666.0;1961.0;713.0;296.0;1104.0;1495.0;8744.0;0.44449099287808963;0.34150513112884834;0.7785557986870897;0.4878048780487805;8090.142190680235;108.08215472495652;105.61660443555199;0.2739689341189073;0.7449267192784668;8.838572648186451;24.239376191175637;Timberwolves;Minnesota;W;Northwest;Target Center;1989
NOP;82;3092.0;6744.0;484.0;1299.0;1487.0;1933.0;931.0;2481.0;3412.0;1740.0;644.0;522.0;1062.0;1850.0;8155.0;0.45848161328588377;0.37259430331023863;0.7692705638903259;0.4146341463414634;7603.305346420323;107.25598444943971;109.40579034452654;0.26876443418013857;0.7381731627491818;8.407795821226143;22.884783929126314;Pelicans;New Orleans;W;Southwest;Smoothie King Arena;2002
NYK;82;3022.0;6726.0;755.0;2029.0;1264.0;1662.0;870.0;2430.0;3300.0;1639.0;631.0;367.0;1015.0;1808.0;8063.0;0.44930121914956883;0.3721044849679645;0.7605294825511432;0.45121951219512196;7481.1660265665605;107.77731668255022;108.89592983804297;0.2512272596015016;0.7426650366748166;8.455984706842864;21.908349503001336;Knicks;New York;E;Atlantic;Madison Square Garden (IV);1946
OKC;82;3190.0;6773.0;661.0;1833.0;1652.0;2050.0;887.0;2779.0;3666.0;1793.0;677.0;501.0;1216.0;1853.0;8693.0;0.47098774545991434;0.3606110201854883;0.8058536585365854;0.7195121951219512;7875.369409826243;110.38212365192143;103.1591256864024;0.2657279808268424;0.7553683066050557;8.544008819390069;22.767185978131273;Thunder;Oklahoma City;W;Northwest;Chesapeake Energy Arena;1967
ORL;82;3009.0;6747.0;559.0;1580.0;1300.0;1705.0;790.0;2639.0;3429.0;1717.0;627.0;348.0;1162.0;1663.0;7877.0;0.4459759893285905;0.3537974683544304;0.7624633431085044;0.2804878048780488;7774.943976143141;101.31262712850422;106.95733516971389;0.22436807725078103;0.7555110220440882;8.053590627045828;22.083760413817664;Magic;Orlando;E;Southeast;Amway Center;1989
PHI;82;3101.0;7135.0;576.0;1844.0;1360.0;1912.0;946.0;2545.0;3491.0;1787.0;765.0;330.0;1342.0;1838.0;8138.0;0.43461807988787665;0.3123644251626898;0.7112970711297071;0.23170731707317074;8264.290123327211;98.47185757708652;109.79275927340501;0.24822881133560745;0.7232168229610685;9.338610278425042;21.62315181743102;76ers;Philadelphia;E;Atlantic;Wells Fargo Center;1949
PHX;82;3172.0;6845.0;765.0;2055.0;1520.0;2004.0;928.0;2601.0;3529.0;1563.0;688.0;374.0;1216.0;1798.0;8629.0;0.4634039444850256;0.3722627737226277;0.7584830339321357;0.5853658536585366;7909.830961866818;109.0920911154775;106.09414234593426;0.2640865110984633;0.7374539268500142;8.676188034470792;19.760220003881255;Suns;Phoenix;W;Pacific;US Airways Center;1968
POR;82;3207.0;7134.0;770.0;2071.0;1569.0;1926.0;1022.0;2786.0;3808.0;1904.0;454.0;387.0;1094.0;1576.0;8753.0;0.44953742640874683;0.3718010622887494;0.8146417445482866;0.6585365853658537;7896.513594950603;110.846386759811;106.96571716803338;0.2804610318331504;0.7469168900804289;5.763403227425487;24.111906819453914;Trail Blazers;Portland;W;Northwest;Moda Center;1970
SAC;82;3026.0;6766.0;491.0;1475.0;1698.0;2237.0;990.0;2656.0;3646.0;1547.0;587.0;318.0;1203.0;1849.0;8241.0;0.4472361809045226;0.3328813559322034;0.7590523021904336;0.34146341463414637;7834.524333895447;105.18826221964706;108.16505482010975;0.2782462057335582;0.7656385125396368;7.488251819719828;19.745933946583424;Kings;Sacramento;W;Pacific;Sleep Train Arena;1948
SAS;82;3324.0;6838.0;697.0;1756.0;1284.0;1636.0;761.0;2778.0;3539.0;2063.0;604.0;419.0;1152.0;1491.0;8629.0;0.4861070488446914;0.3969248291571754;0.784841075794621;0.7560975609756098;7872.942090530078;109.60324489594993;102.26780894463599;0.22662298987492555;0.763396537510305;7.718325203368753;26.203672988798782;Spurs;San Antonio;W;Southwest;AT&T Center;1976
TOR;82;2982.0;6689.0;710.0;1908.0;1596.0;2036.0;932.0;2542.0;3474.0;1736.0;573.0;342.0;1093.0;1871.0;8270.0;0.4458065480639857;0.3721174004192872;0.7838899803536346;0.5853658536585366;7592.930835524394;108.91709906414346;104.5439291187865;0.27227578147823545;0.7489687684148497;7.495454377510594;22.863371701977396;Raptors;Toronto;E;Atlantic;Air Canada Centre;1995
UTA;82;2946.0;6646.0;542.0;1576.0;1340.0;1797.0;903.0;2474.0;3377.0;1661.0;570.0;365.0;1141.0;1695.0;7774.0;0.4432741498645802;0.34390862944162437;0.7456872565386756;0.3048780487804878;7576.644597798476;102.60478632267996;111.25914082613686;0.2548687552921253;0.7451807228915662;7.578598263730642;21.922633146638976;Jazz;Utah;W;Northwest;EnergySolutions Arena;1974
WAS;82;3169.0;6896.0;647.0;1700.0;1246.0;1706.0;885.0;2563.0;3448.0;1903.0;666.0;374.0;1151.0;1664.0;8231.0;0.4595417633410673;0.38058823529411767;0.7303634232121923;0.5365853658536586;7803.329198516827;105.4806197534824;104.35371437769889;0.2524244152880776;0.7567168585769117;8.553793695451995;24.387027018694813;Wizards;Washington;E;Southeast;Verizon Center;1961
