Channing Frye;Suns;82;82;416.0;98.0;2268.0;0.4318766066838046;0.37037037037037035;0.4318766066838046;73.0;343.0;60.0;63.0;89.0;245.0;910.0;999.0;1357.9;0.5550134179068066;0.5347043701799485;0.10066431260390452;0.06708565682855505;0.11266640009330066;0.0642315597905791;0.012891644288637424;0.041896521814554596;0.11449596047959658;0.13983870990349326;8;F-C;6-11;245;MAY 17, 1983	;31;7;Arizona	;63.0
Charles Hayes;Raptors;61;1;210.0;35.0;724.0;0.4307692307692308;0.0;0.4307692307692308;69.0;141.0;34.0;12.0;33.0;95.0;132.0;311.0;360.0;0.46808510638297873;0.4307692307692308;0.16450724425104712;0.2074387574272907;0.14937845303867403;0.06953859550499873;0.023890874041583604;0.027190617162898573;0.15054744525547445;0.08668067608357063;44;F;6-6;250;JUN 11, 1983	;31;8;Kentucky	;13.0
Charlie Villanueva;Pistons;20;0;34.0;6.0;171.0;0.3804347826086957;0.25;0.3804347826086957;6.0;28.0;4.0;5.0;7.0;16.0;92.0;71.0;125.0;0.46862265688671556;0.45652173913043476;0.1039510922007862;0.06310442773600669;0.1206915284568434;0.05714573918657199;0.011510479530409429;0.04563336716446764;0.0838524197412554;0.20714314980695553;31;F;6-11;232;AUG 24, 1984		;29;8;Connecticut		;5.0
Chase Budinger;Timberwolves;41;8;102.0;31.0;722.0;0.391304347826087;0.35;0.391304347826087;19.0;83.0;18.0;2.0;24.0;57.0;270.0;238.0;383.4;0.5013368983957219;0.4743083003952569;0.07568570500419698;0.05551597333946219;0.0825513587406879;0.06261746445282629;0.012038625070591547;0.0041144570232572;0.08944543828264759;0.14047979383701473;10;F;6-7;209;MAY 22, 1988	;26;4;Arizona	;18.0
Chauncey Billups;Pistons;19;7;28.0;42.0;298.0;0.3037974683544304;0.2916666666666667;0.3037974683544304;4.0;24.0;8.0;1.0;25.0;25.0;72.0;69.0;104.39999999999998;0.4271476032273374;0.3924050632911392;0.0508474712583591;0.023818251341622607;0.06270770654940987;0.19250646519350922;0.013307026015718893;0.005243724019414319;0.27545174085500224;0.12412075225088552;1;G;6-3;210;SEP 25, 1976		;37;16;Colorado		;4.0
Chris Andersen;Heat;72;0;379.0;19.0;1356.0;0.6436363636363637;0.25;0.6436363636363637;129.0;250.0;32.0;97.0;53.0;162.0;477.0;804.0;768.0;0.6826768948935196;0.649090909090909;0.1709447747098534;0.24263841530562155;0.14832966084020224;0.0204706628626958;0.012134032819112225;0.12360945690653506;0.12128146453089245;0.11312168877343924;11;F-C;6-10;245;JUL 07, 1978	;35;11;Blinn J.C.	;49.0
Chris Babb;Celtics;14;0;17.0;3.0;124.0;0.26666666666666666;0.2222222222222222;0.26666666666666666;4.0;13.0;6.0;0.0;3.0;13.0;22.0;23.0;43.699999999999996;0.36666666666666664;0.36666666666666664;0.0789475912285158;0.06740399385560676;0.08333917718560076;0.034428047368641294;0.024434574243374262;0.0;0.15625;0.09373789468087532;52;G;6-5;225;FEB 14, 1990	;24;R;Iowa State	;1.0
Chris Bosh;Heat;79;79;520.0;86.0;2485.0;0.5168421052631579;0.3395348837209302;0.5168421052631579;97.0;423.0;79.0;78.0;124.0;192.0;1278.0;1409.0;1761.6000000000004;0.5973749158626879;0.5552631578947368;0.12842303162808874;0.10022976569091971;0.1372778685477816;0.056494683557941974;0.016359588564149957;0.053966001893715226;0.0971025841816758;0.18356869920826316;1;C-F;6-11;235;MAR 24, 1984	;30;10;Georgia Tech	;78.0
Chris Copeland;Pacers;41;0;32.0;18.0;246.0;0.4700854700854701;0.4177215189873418;0.4700854700854701;7.0;25.0;3.0;7.0;14.0;38.0;153.0;133.0;184.8;0.6211432283208834;0.6111111111111112;0.07055058029429702;0.06363395726980525;0.07276513569305462;0.13543767948106009;0.006126218587007396;0.04734014122148142;0.13529184383455742;0.20067921088840787;22;F;6-8;235;MAR 17, 1984	;30;1;Colorado	;4.0
Chris Douglas-Roberts;Hornets;49;8;119.0;51.0;991.0;0.44047619047619047;0.38636363636363635;0.44047619047619047;16.0;103.0;29.0;16.0;36.0;61.0;339.0;361.0;449.3;0.588378228269925;0.5416666666666666;0.06715806305448006;0.04161191093882345;0.07423777411336173;0.07632873276319381;0.014843405999830217;0.025801655554836645;0.13489208633093525;0.12027472115602433;55;G;6-7;210;JAN 08, 1987		;27;4;Memphis		;22.0
Chris Johnson;Celtics;40;0;97.0;31.0;770.0;0.397196261682243;0.33858267716535434;0.397196261682243;31.0;66.0;27.0;4.0;22.0;63.0;250.0;252.0;362.4;0.5366649493388288;0.4976635514018692;0.07138150857827408;0.08539397821909034;0.0662735711366688;0.06059090909090909;0.01764088135603924;0.007537248028045574;0.10828903327426659;0.11453858282855409;12;F-G;6-6;201;APR 29, 1990	;24;1;Dayton		;19.0
Chris Kaman;Lakers;39;13;229.0;58.0;720.0;0.5086705202312138;0.0;0.5086705202312138;54.0;175.0;11.0;40.0;74.0;93.0;404.0;482.0;611.4;0.5373483719940413;0.5086705202312138;0.16439591747284055;0.15372067039106146;0.1679958971782634;0.14078921738835865;0.007230092282154106;0.08011879804332635;0.1299978919260769;0.2121921930816151;9;C;7-0;265;APR 28, 1982		;32;10;Central Michigan	;29.0
Chris Paul;Clippers;62;62;268.0;663.0;2140.0;0.4666666666666667;0.36792452830188677;0.4666666666666667;38.0;230.0;154.0;4.0;145.0;157.0;1185.0;1615.0;1779.3999999999999;0.5798590722254845;0.5114942528735632;0.06827487056519141;0.03764898036637683;0.07887554892467065;0.4786939539360397;0.0349291897159734;0.0029717491729048195;0.12228031708551189;0.19302304075626736;3;G;6-0;175;MAY 06, 1985	;29;8;Wake Forest	;62.0
Chris Singleton;Wizards;25;0;55.0;6.0;237.0;0.373134328358209;0.3684210526315789;0.373134328358209;18.0;37.0;9.0;3.0;17.0;25.0;75.0;82.0;113.1;0.4807692307692308;0.4253731343283582;0.13234873691445811;0.16911202412900467;0.11969057665260197;0.03599090219863533;0.019115520389868836;0.019689101979196044;0.17993226079593563;0.1429108144037917;31;F;6-9;228;NOV 21, 1989	;24;2;Florida State	;3.0
Chris Wright;Bucks;8;0;20.0;5.0;121.0;0.6;0.0;0.6;10.0;10.0;7.0;5.0;5.0;17.0;48.0;57.0;65.0;0.5769230769230769;0.6;0.09859817972591275;0.17309458218549129;0.06893147078183282;0.06448853917208348;0.029816928862591706;0.06181949363767546;0.09191176470588236;0.14207183797525352;15;F;6-9;226;SEP 30, 1988	;25;1;Dayton		;3.0
CJ McCollum;Trail Blazers;38;0;48.0;27.0;460.0;0.4157303370786517;0.375;0.4157303370786517;7.0;41.0;14.0;2.0;35.0;53.0;201.0;142.0;229.90000000000003;0.5208333333333333;0.5;0.05454090845950826;0.02986392300033189;0.06349925987125202;0.08917583216241096;0.014995199065112451;0.0063664343580854;0.16562559151996972;0.16890898376807642;3;G;6-4;200;SEP 19, 1991	;22;R;Lehigh		;11.0
CJ Miles;Cavaliers;51;34;103.0;52.0;954.0;0.4352078239608802;0.3933649289099526;0.4352078239608802;18.0;85.0;46.0;15.0;44.0;103.0;503.0;433.0;624.7;0.5690045248868778;0.5366748166259169;0.058537309629929396;0.038902871066510636;0.06554238213345892;0.094945684101043;0.024228727861885707;0.025834280774815515;0.10427528675703858;0.1778410887185028;0;G;6-6;231;MAR 18, 1987	;27;8;Skyline HS (TX);30.0
CJ Watson;Pacers;63;5;101.0;107.0;1162.0;0.437125748502994;0.36551724137931035;0.437125748502994;19.0;82.0;60.0;8.0;60.0;66.0;414.0;423.0;560.3000000000001;0.5553766902768834;0.5164670658682635;0.047462973333717004;0.03761516654854713;0.050528106161093427;0.14024084573821824;0.025718146264794038;0.011508802363559978;0.151530457621982;0.13421393852153796;32;G;6-2;175;APR 17, 1984	;30;6;Tennessee	;25.0
Cody Zeller;Hornets;82;3;353.0;92.0;1380.0;0.42574257425742573;0.0;0.42574257425742573;118.0;235.0;40.0;41.0;87.0;170.0;490.0;643.0;746.8;0.49796747967479676;0.42574257425742573;0.14146294389324982;0.21359830654819933;0.12095232438425596;0.10440211686035833;0.014670227957995894;0.04915220158270461;0.1302863304181143;0.15368923164390075;40;C-F;7-0;240;OCT 05, 1992	;21;R;Indiana	;46.0
Cole Aldrich;Knicks;46;2;129.0;14.0;304.0;0.5409836065573771;NaN;0.5409836065573771;37.0;92.0;8.0;30.0;18.0;40.0;92.0;223.0;210.2;0.6199460916442048;0.5409836065573771;0.25020553600919077;0.2865102912510033;0.23807311325273503;0.06602001069273658;0.01365173105408243;0.17494387116273044;0.17006802721088435;0.10996787795831862;45;C;6-11;245;OCT 31, 1988	;25;3;Kansas		;7.0
Corey Brewer;Timberwolves;81;81;207.0;135.0;2572.0;0.48079306071871125;0.2796208530805687;0.48079306071871125;63.0;144.0;151.0;30.0;105.0;210.0;997.0;933.0;1258.1999999999998;0.5502207505518764;0.5173482032218092;0.04280520833198219;0.04937885832184816;0.04044931941945093;0.07818089760800843;0.028166820993708395;0.01704701391372327;0.09942428603893645;0.1332209055620166;13;F;6-9;185;MAR 05, 1986	;28;6;Florida	;66.0
Cory Joseph;Spurs;68;19;107.0;114.0;902.0;0.47547169811320755;0.3157894736842105;0.47547169811320755;32.0;75.0;35.0;14.0;43.0;84.0;343.0;414.0;477.4;0.5581955474547585;0.4981132075471698;0.0650083648850929;0.08377235772357723;0.05933758128716277;0.1740584557219718;0.019113710484496307;0.02327283573870546;0.11122607346094153;0.13582608531810694;5;G;6-3;190;AUG 20, 1991	;22;2;Texas		;22.0
Courtney Lee;Celtics;79;47;187.0;115.0;1936.0;0.4804560260586319;0.3711340206185567;0.4804560260586319;29.0;158.0;65.0;28.0;73.0;127.0;761.0;751.0;1015.7;0.5736642142081776;0.5390879478827362;0.05555916250210568;0.03313422635990656;0.06343971184756964;0.09187350313479793;0.017297709624302535;0.02347449539962909;0.09565490853818333;0.13708674686943684;5;G;6-5;200;OCT 03, 1985		;28;5;Western Kentucky	;54.0
D.J. Augustin;Bulls;71;9;130.0;312.0;1895.0;0.4153846153846154;0.4006024096385542;0.4153846153846154;15.0;115.0;53.0;3.0;125.0;146.0;928.0;857.0;1101.5;0.5694089927351267;0.5083916083916084;0.03870760245317022;0.017420468506202342;0.04604683332628377;0.2872357421923369;0.014492695235622625;0.002596491499167494;0.15195720884998784;0.18356115272351103;14;G;6-0;183;NOV 10, 1987	;26;5;Texas		;55.0
Damian Lillard;Trail Blazers;82;82;288.0;457.0;2899.0;0.424079754601227;0.3935018050541516;0.424079754601227;35.0;253.0;64.0;22.0;193.0;197.0;1695.0;1527.0;2010.1;0.5682427720860377;0.5076687116564417;0.05239909050874982;0.02388465240583539;0.06276510110607413;0.24872550024384804;0.010900276662436509;0.010875449898486074;0.12724491679632902;0.19881337999259568;0;G;6-3;195;JUL 15, 1990	;23;1;Weber State	;82.0
Damion James;Spurs;5;1;12.0;3.0;48.0;0.2222222222222222;0.0;0.2222222222222222;1.0;11.0;0.0;1.0;1.0;3.0;6.0;14.0;17.7;0.30364372469635625;0.2222222222222222;0.12876106194690268;0.04663461538461539;0.15330459770114943;0.07768286171916712;0.0;0.02869822485207101;0.08361204013377926;0.07449740230404339;7;F;6-7;225;OCT 07, 1987	;26;3;Texas		;1.0
Danny Granger;Pacers;41;2;133.0;41.0;828.0;0.3778501628664495;0.3359375;0.3778501628664495;31.0;102.0;12.0;17.0;46.0;62.0;338.0;300.0;451.2;0.5022586780789349;0.44788273615635177;0.08721222838790983;0.08406974007195939;0.08821438337435056;0.07317361930199981;0.007112060006930941;0.03431828990513378;0.12774938902466118;0.16250868596919504;33;F;6-9;228;APR 20, 1983	;31;8;New Mexico	;28.0
Danny Green;Spurs;68;59;227.0;104.0;1607.0;0.43227091633466136;0.41324921135646686;0.43227091633466136;25.0;202.0;65.0;60.0;76.0;106.0;614.0;697.0;909.6999999999999;0.5805158460025717;0.5627490039840638;0.07738363783660893;0.03637316972505902;0.08993298806966833;0.08849178785620218;0.019797882040070575;0.055931425716056984;0.15771561384577074;0.13066680987310447;4;G-F;6-6;215;JUN 22, 1987	;27;4;North Carolina	;39.0
Dante Cunningham;Timberwolves;81;7;330.0;82.0;1590.0;0.4635108481262327;0.0;0.4635108481262327;112.0;218.0;61.0;58.0;42.0;146.0;507.0;696.0;937.0999999999998;0.47330097087378636;0.4635108481262327;0.11029929970114635;0.14123529140021251;0.09914244063238191;0.07644516348424876;0.018404842447742088;0.05316715359632332;0.054753089638629605;0.12312854230291875;33;F;6-8;221;APR 22, 1987		;27;4;Villanova		;44.0
Darius Miller;Pelicans;45;7;52.0;43.0;697.0;0.4397590361445783;0.3246753246753247;0.4397590361445783;9.0;43.0;24.0;9.0;22.0;88.0;200.0;206.0;253.7;0.5499340079190497;0.5150602409638554;0.04232701175733258;0.028303306087991226;0.04722441998494296;0.09247807239164853;0.017435570329705486;0.02082899314085808;0.11953923060204302;0.10646613511145765;2;F;6-8;225;MAR 21, 1990	;24;1;Kentucky	;11.0
Darrell Arthur;Nuggets;68;1;210.0;61.0;1129.0;0.3951219512195122;0.375;0.3951219512195122;52.0;158.0;39.0;47.0;58.0;185.0;401.0;443.0;599.3;0.4585162824734724;0.424390243902439;0.09777538241484202;0.09082116982914148;0.10030305780879613;0.07995296130486731;0.016452990354376553;0.06158518814823281;0.09924709103353868;0.14841307189487818;00;F;6-9;235;MAR 25, 1988	;26;5;Kansas		;30.0
Darren Collison;Clippers;80;35;188.0;297.0;2028.0;0.4668587896253602;0.37566137566137564;0.4668587896253602;47.0;141.0;93.0;15.0;132.0;150.0;911.0;970.0;1186.6999999999998;0.5747198950237207;0.5180115273775217;0.050507622526506174;0.04836356277600321;0.051265187511636;0.21864193079356312;0.022379756354950396;0.011531737493275955;0.14007385712466572;0.16319744076290565;2;G;6-0;175;AUG 23, 1987	;26;4;UCLA		;66.0
David Lee;Warriors;69;67;643.0;147.0;2253.0;0.5229357798165137;0.0;0.5229357798165137;182.0;461.0;48.0;26.0;152.0;206.0;1257.0;1436.0;1861.3000000000002;0.5655843922105036;0.5229357798165137;0.15181832113822902;0.17767507894449752;0.14356970989390921;0.10821500331182518;0.01027429654561221;0.018467662366667515;0.0972090762579622;0.191886447167327;10;F;6-9;240;APR 29, 1983	;31;8;Florida	;68.0
David West;Pacers;80;80;542.0;223.0;2435.0;0.48775292864749736;0.26666666666666666;0.48775292864749736;120.0;422.0;61.0;74.0;133.0;186.0;1118.0;1351.0;1703.9999999999995;0.5326650404025004;0.4898828541001065;0.12246842391987596;0.11321204637682608;0.12538355297934134;0.16024674715883183;0.01262014386601492;0.050957156162399195;0.09046634379931436;0.17660963964602105;21;F;6-9;250;AUG 29, 1980	;33;10;Xavier		;78.0
DeAndre Jordan;Clippers;82;82;1114.0;74.0;2831.0;0.6757281553398058;NaN;0.6757281553398058;331.0;783.0;80.0;203.0;123.0;264.0;856.0;1823.0;1797.4;0.6298192948378363;0.6757281553398058;0.21395761374052902;0.24190953970402213;0.2039934425359193;0.036989803172955166;0.013795720920425044;0.11212597287011988;0.14226231783483692;0.10124416046688893;6;C;6-11;265;JUL 21, 1988	;25;5;Texas A&M	;80.0
DeJuan Blair;Mavericks;78;13;368.0;70.0;1177.0;0.5343511450381679;0.0;0.5343511450381679;139.0;229.0;60.0;21.0;77.0;192.0;497.0;712.0;857.5;0.5568752240946576;0.5343511450381679;0.17660339130915992;0.25785413151759434;0.14824878112271436;0.0900768854497228;0.025373384027154437;0.02849149425219656;0.12013979903888161;0.15742985245051141;45;C-F;6-7;270;APR 22, 1989	;25;4;Pittsburgh	;40.0
DeMar DeRozan;Raptors;79;79;343.0;313.0;2956.0;0.4291845493562232;0.3062200956937799;0.4291845493562232;51.0;292.0;86.0;28.0;176.0;197.0;1777.0;1464.0;1951.6999999999998;0.5315012442572741;0.4520743919885551;0.06618617135375487;0.03746461140201213;0.0764184495273931;0.18800357266558054;0.014801953376834858;0.015453480312881615;0.0888835020099792;0.22677685397903027;10;G;6-7;216;AUG 07, 1989	;24;4;USC		;79.0
DeMarcus Cousins;Kings;71;71;831.0;207.0;2265.0;0.49622166246851385;0.0;0.49622166246851385;218.0;613.0;109.0;91.0;251.0;270.0;1614.0;1838.0;2181.7999999999997;0.5554790748898678;0.49622166246851385;0.20257151186570474;0.2076543482757937;0.20082337519309582;0.17778652304129944;0.02381286601920597;0.06555807025439894;0.12812397909180007;0.26796783723413314;15;C;6-11;270;AUG 13, 1990		;23;3;Kentucky		;69.0
DeMarre Carroll;Hawks;73;73;403.0;134.0;2299.0;0.470404984423676;0.3619402985074627;0.470404984423676;107.0;296.0;108.0;21.0;79.0;188.0;810.0;1025.0;1312.6999999999998;0.575251406170104;0.5459501557632399;0.09940117630242029;0.11293052037351936;0.0952751033034546;0.0877124947657839;0.023289062908986975;0.014194094485568609;0.10741284603252298;0.12200741377931097;5;F;6-8;212;JUL 27, 1986	;27;4;Missouri	;63.0
Dennis Schroder;Hawks;49;0;60.0;93.0;620.0;0.3829787234042553;0.23809523809523808;0.3829787234042553;5.0;55.0;17.0;0.0;61.0;54.0;183.0;162.0;237.60000000000002;0.44219988401314514;0.4095744680851064;0.05565118258160857;0.020750413104389683;0.0656963399503722;0.22672616590741618;0.013489781142311428;0.0;0.21054811542178653;0.15554060222691904;17;G;6-1;168;SEP 15, 1993	;20;R;Germany	;9.0
Derek Fisher;Thunder;81;0;122.0;117.0;1383.0;0.39106145251396646;0.38495575221238937;0.39106145251396646;12.0;110.0;70.0;3.0;49.0;156.0;422.0;451.0;589.1999999999999;0.542082005960333;0.5125698324022346;0.04858510259342796;0.018785126556998273;0.05875269542240503;0.11703372085383128;0.024709037504089253;0.0036921768789645822;0.1447477253928867;0.11175421051430773;6;G;6-1;210;AUG 09, 1974		;39;17;Arkansas-Little Rock	;23.0
Deron Williams;Nets;64;58;168.0;392.0;2026.0;0.44972067039106145;0.3656716417910448;0.44972067039106145;15.0;153.0;93.0;13.0;143.0;148.0;915.0;1001.0;1214.5999999999997;0.564090550404419;0.5181564245810056;0.048724917479471004;0.01797647397286042;0.05854209691192413;0.3209825954618618;0.0233495892529932;0.010733002680541814;0.15782967639397819;0.17764509087724664;8;G;6-3;209;JUN 26, 1984	;30;8;Illinois	;62.0
Derrick Favors;Jazz;73;73;634.0;90.0;2164.0;0.5220883534136547;0.0;0.5220883534136547;198.0;436.0;75.0;108.0;129.0;236.0;970.0;1297.0;1517.3999999999999;0.5562181751456489;0.5220883534136547;0.16552276674478697;0.20238763310825902;0.15287688225149715;0.07136777992250416;0.017832501321721154;0.07644499505193617;0.10717134122025787;0.16696950228900956;15;C-F;6-10;268;JUL 15, 1991	;22;3;Georgia Tech	;71.0
Derrick Rose;Bulls;10;10;32.0;43.0;307.0;0.35365853658536583;0.3404255319148936;0.35365853658536583;9.0;23.0;5.0;1.0;34.0;15.0;159.0;95.0;188.5;0.4464285714285714;0.4024390243902439;0.05475227539368501;0.0541999025366129;0.05497149837133551;0.2586691466767097;0.008177539349435542;0.005860696144870019;0.15235705323534685;0.24289189160186647;1;G;6-3;190;OCT 04, 1988	;25;4;Memphis	;10.0
Derrick Williams;Kings;78;15;323.0;56.0;1787.0;0.42738589211618255;0.26262626262626265;0.42738589211618255;71.0;252.0;48.0;20.0;76.0;114.0;624.0;646.0;812.9000000000001;0.5235250687965635;0.45435684647302904;0.09855494806613666;0.08399052910737222;0.10361730725084937;0.04643014333420211;0.013191328476508838;0.017872283209330424;0.11325028312570781;0.13195729253439084;13;F;6-8;240;MAY 25, 1991		;23;2;Arizona		;46.0
Devin Harris;Mavericks;40;0;85.0;178.0;796.0;0.3779527559055118;0.3069306930693069;0.3779527559055118;8.0;77.0;28.0;2.0;59.0;72.0;315.0;368.0;416.7;0.5170715692711753;0.4389763779527559;0.06113877636224469;0.021575144344748574;0.07552850459192514;0.3116792729361683;0.017714309262852942;0.003999074872269297;0.18223375339757847;0.16375701451253372;20;G;6-3;192;FEB 27, 1983	;31;9;Wisconsin	;29.0
Dewayne Dedmon;Warriors;31;6;127.0;5.0;376.0;0.4578313253012048;NaN;0.4578313253012048;38.0;89.0;7.0;22.0;18.0;66.0;97.0;184.0;193.69999999999996;0.4995879686856201;0.4578313253012048;0.1864754891681319;0.21968561448078758;0.17516919650579485;0.019826791925959646;0.00911722882729267;0.09017449060002253;0.13089005235602094;0.10680977296304327;3;C;7-0;255;AUG 12, 1989	;24;R;USC		;8.0
Diante Garrett;Jazz;71;0;97.0;120.0;1014.0;0.38113207547169814;0.375;0.38113207547169814;11.0;86.0;41.0;5.0;75.0;75.0;248.0;270.0;400.59999999999997;0.45878348379458345;0.4490566037735849;0.05407529973814753;0.02458712754009874;0.06387373175986137;0.17642173134596847;0.020815458259667793;0.007492920269204358;0.20798668885191346;0.12338083381846261;8;G;6-4;190;NOV 03, 1988	;25;1;Iowa State	;13.0
Dion Waiters;Cavaliers;70;24;192.0;208.0;2030.0;0.43478260869565216;0.36947791164658633;0.43478260869565216;31.0;161.0;62.0;17.0;154.0;151.0;1111.0;805.0;1290.1;0.5093339690456979;0.48129423660262893;0.052073086962494845;0.032930810277566024;0.058635909419342935;0.1792849008342945;0.015299023785440364;0.014013361634016492;0.11586265009479671;0.21471364762359854;3;G;6-4;225;DEC 10, 1991	;22;1;Syracuse	;61.0
Dionte Christmas;Suns;31;0;38.0;8.0;181.0;0.3548387096774194;0.2903225806451613;0.3548387096774194;13.0;25.0;2.0;3.0;6.0;19.0;71.0;70.0;97.8;0.48925027563395806;0.4274193548387097;0.11517330433318015;0.1487066800602712;0.10308549249914425;0.06398707615585875;0.005434839983599588;0.024855057635904777;0.09334163036714374;0.15069188292158794;25;G;6-5;205;SEP 15, 1986		;27;R;Temple			;3.0
Dirk Nowitzki;Mavericks;80;80;498.0;216.0;2592.0;0.49725058915946585;0.3981762917933131;0.49725058915946585;40.0;458.0;73.0;45.0;117.0;165.0;1735.0;1772.0;2265.0;0.6030838964433691;0.5487038491751768;0.10844752073875245;0.033436508441278524;0.13487305783971779;0.14027956014706236;0.014032257053226145;0.027821878822090505;0.07217232530596132;0.2125117864396241;41;F;7-0;245;JUN 19, 1978		;36;15;Wurzburg, Germany	;80.0
DJ White;Hornets;2;0;2.0;0.0;10.0;0.0;NaN;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;2.0;2.6;0.0;0.0;0.11369696969696969;0.0;0.14542635658914727;0.0;0.049286609272058524;0.0;0.0;0.035649133475220425;8;F;6-9;250;AUG 31, 1986	;27;5;Indiana	;0.0
Donald Sloan;Pacers;48;1;44.0;50.0;369.0;0.37606837606837606;0.23809523809523808;0.37606837606837606;4.0;40.0;10.0;1.0;22.0;19.0;110.0;112.0;171.4;0.4372019077901431;0.4188034188034188;0.06569955895637389;0.025070538771231336;0.07840593206446865;0.20935972060535504;0.01370743540824603;0.004526107668208926;0.14816810344827588;0.1454812591181279;15;G;6-3;205;JAN 15, 1988	;26;2;Texas A&M	;4.0
Donatas Motiejunas;Rockets;62;3;225.0;34.0;921.0;0.44256756756756754;0.25;0.44256756756756754;60.0;165.0;20.0;21.0;49.0;132.0;341.0;389.0;502.0;0.5040799432355724;0.4780405405405405;0.13225008206449007;0.13343220570305533;0.1318253953985529;0.0557025858842692;0.010509057238050576;0.03494055459685023;0.12524281770780082;0.150555185499935;20;F-C;7-0;222;SEP 20, 1990		;23;1;Kaunas, Lithuania	;28.0
Dorell Wright;Trail Blazers;68;13;191.0;64.0;951.0;0.37373737373737376;0.3415841584158416;0.37373737373737376;29.0;162.0;23.0;16.0;39.0;62.0;343.0;395.0;538.9000000000001;0.5238880742913;0.4898989898989899;0.1060720431267997;0.06062017281805383;0.12251617721308915;0.09504784530642069;0.011928995401157685;0.02389182624664919;0.14734774066797643;0.13234739696409273;1;F;6-9;205;DEC 02, 1985		;28;9;South Kent Prep (CT)	;21.0
Doron Lamb;Magic;53;0;49.0;43.0;667.0;0.39375;0.4;0.39375;8.0;41.0;11.0;1.0;27.0;54.0;191.0;164.0;232.89999999999998;0.5431073703366697;0.50625;0.04146055218044624;0.028799433136457706;0.0453508192774923;0.09435158762513023;0.008242463408157574;0.0023524960683500057;0.16129032258064516;0.10884325359099174;1;G;6-4;200;NOV 06, 1991	;22;1;Kentucky	;10.0
Draymond Green;Warriors;82;12;409.0;152.0;1757.0;0.4074074074074074;0.3333333333333333;0.4074074074074074;86.0;323.0;102.0;72.0;91.0;231.0;511.0;842.0;951.6999999999998;0.4979342064234487;0.4673202614379085;0.12445438510276075;0.10715379743708368;0.13004477536121453;0.11902749572187774;0.028161476119997277;0.06495747621757866;0.1550361183044841;0.11804262802399777;23;F;6-7;230;MAR 04, 1990	;24;1;Michigan State	;48.0
Drew Gooden;Wizards;22;0;114.0;15.0;386.0;0.5314685314685315;0.4117647058823529;0.5314685314685315;37.0;77.0;10.0;7.0;17.0;53.0;183.0;242.0;304.40000000000003;0.590779958677686;0.5559440559440559;0.17084548605153896;0.21985805149601478;0.15431504884997038;0.062034729663829606;0.013144017166824415;0.02970126295336788;0.08255633255633255;0.15830971870236596;90;F;6-10;250;SEP 24, 1981	;32;11;Kansas		;12.0
Dwight Buycks;Raptors;14;0;23.0;10.0;137.0;0.3125;0.29411764705882354;0.3125;4.0;19.0;8.0;0.0;10.0;11.0;43.0;40.0;67.5;0.413779830638953;0.3645833333333333;0.0948347913300273;0.06460217765598855;0.10519927506110437;0.11409384475699381;0.029227774723238474;0.0;0.16097875080489374;0.15936878693083073;13;G;6-3;190;MAR 06, 1989	;25;R;Marquette	;1.0
Dwight Howard;Rockets;71;71;863.0;130.0;2354.0;0.59125;0.2857142857142857;0.59125;230.0;633.0;60.0;128.0;229.0;240.0;1297.0;1633.0;1705.0;0.6000629210156192;0.5925;0.20073107795190262;0.19790768852811413;0.20177701110153187;0.09310626168109636;0.012483403558336702;0.08413818935643709;0.16666666666666666;0.20254804205174212;12;C-F;6-11;265;DEC 08, 1985				;28;9;SW Atlanta Christian Academy (GA)	;70.0
Dwyane Wade;Heat;54;53;241.0;252.0;1750.0;0.545335085413929;0.28125;0.545335085413929;60.0;181.0;79.0;29.0;161.0;106.0;1028.0;1053.0;1302.8;0.5877509948314504;0.5512483574244416;0.08440810028929605;0.0895868448098664;0.08282103937007873;0.24920603803175848;0.02300466885478098;0.02842860998650473;0.13144573985173574;0.22538149610781852;3;G;6-4;220;JAN 17, 1982	;32;10;Marquette	;53.0
E'Twaun Moore;Magic;79;3;134.0;109.0;1463.0;0.42951541850220265;0.35403726708074534;0.42951541850220265;29.0;105.0;60.0;13.0;55.0;106.0;499.0;485.0;707.4999999999999;0.5155810877831046;0.4922907488986784;0.05091951621703301;0.04733849224138043;0.05200608102418808;0.11687665028177305;0.020479570292221336;0.014060508303929357;0.10040893822111874;0.1318303263556979;55;G;6-4;191;FEB 25, 1989	;25;2;Purdue		;30.0
Earl Watson;Trail Blazers;24;0;15.0;28.0;148.0;0.2727272727272727;0.2857142857142857;0.2727272727272727;5.0;10.0;5.0;1.0;17.0;33.0;12.0;36.0;21.799999999999997;0.4702194357366771;0.36363636363636365;0.0528431433743212;0.06858837254520708;0.04740228108780004;0.22595755145927582;0.016534749150051473;0.01021021021021021;0.6578947368421053;0.06813525098889459;17;G;6-1;199;JUN 12, 1979	;35;12;UCLA		;0.0
Ed Davis;Grizzlies;63;4;260.0;27.0;925.0;0.5344827586206896;NaN;0.5344827586206896;92.0;168.0;17.0;43.0;40.0;114.0;357.0;487.0;586.9999999999999;0.5422894640904119;0.5344827586206896;0.16199976980464784;0.21615371868218583;0.14245527297582092;0.04535702880536771;0.009524150417154082;0.07819709879370895;0.08741258741258741;0.1429292002163827;32;F;6-10;225;JUN 05, 1989	;25;3;North Carolina	;28.0
